accuracy,iteration,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.294478527607362,8732,42,11,4,2,0.8600140000000001,35,False
0.26380368098159507,8722,42,135,7,1,0.9225077500000001,4,True
0.294478527607362,8731,42,16,5,6,0.9050095,22,False
0.3006134969325153,8723,42,124,4,3,0.56254375,5,False
0.31901840490797545,8704,42,96,2,10,0.7425257500000001,38,False
0.37423312883435583,8710,42,324,9,10,0.3750625,9,True
0.34355828220858897,8583,42,382,6,9,0.65253475,28,False
0.44785276073619634,8706,42,314,8,2,0.11508850000000001,38,False
0.4110429447852761,8651,42,322,8,7,0.42755725000000006,13,False
0.39263803680981596,8748,42,12,4,3,0.30007,30,False
0.4110429447852761,8677,42,167,9,4,0.5000500000000001,38,False
0.4049079754601227,8716,42,180,3,7,0.5550445,25,True
0.3987730061349693,8714,42,140,4,3,0.5350465000000001,31,True
0.3006134969325153,8725,42,286,8,3,0.56254375,5,True
0.27607361963190186,8737,42,91,2,6,0.8750125000000001,5,False
0.3006134969325153,8526,42,302,6,3,0.8350165,38,False
0.44785276073619634,8728,42,120,8,7,0.34756525000000005,22,False
0.38650306748466257,8660,42,351,5,10,0.7300270000000001,32,True
0.4110429447852761,8741,42,288,10,4,0.12258775000000001,18,True
0.3987730061349693,8718,42,127,5,5,0.50254975,37,False
0.4110429447852761,8746,42,184,5,9,0.17258275,21,False
0.3558282208588957,8610,42,285,3,4,0.6675332500000001,17,False
0.26993865030674846,8720,42,379,4,2,0.73252675,5,True
0.4110429447852761,8700,42,373,10,1,0.28507150000000003,10,False
0.294478527607362,8760,42,262,9,8,0.020098,12,True
0.36809815950920244,8752,42,26,10,4,0.8775122500000001,30,True
0.2392638036809816,8764,42,214,6,3,log2,26,False
0.4110429447852761,8734,42,73,5,4,0.54254575,25,False
0.3374233128834356,8761,42,57,6,9,0.10009000000000001,17,True
0.3128834355828221,8765,42,15,7,6,0.70003,6,True
0.4049079754601227,8650,42,241,7,1,0.93250675,14,True
0.38650306748466257,8763,42,23,9,5,0.39506050000000004,None,False
0.26380368098159507,8771,42,227,2,7,sqrt,27,True
0.3006134969325153,8666,42,153,5,6,0.9450055,37,False
0.2392638036809816,8724,42,65,2,4,0.9775022500000001,36,False
0.3496932515337423,8687,42,323,10,6,0.6425357500000001,8,False
0.4171779141104294,8652,42,379,2,6,0.710029,None,True
0.3803680981595092,8721,42,205,5,8,0.870013,10,True
0.2085889570552147,8775,42,219,7,6,0.22757725,3,True
0.25766871165644173,8778,42,40,2,7,0.007599250000000001,18,True
0.4049079754601227,8657,42,346,8,5,0.7250275,36,True
0.34355828220858897,8548,42,307,4,3,0.820018,36,False
0.4110429447852761,8590,42,386,5,4,0.8775122500000001,35,True
0.3496932515337423,8713,42,235,6,3,0.9350065000000001,9,True
0.1901840490797546,8780,42,354,10,8,0.06259375,2,False
0.39263803680981596,8743,42,208,6,9,0.5800420000000001,38,True
0.3987730061349693,8745,42,86,5,4,0.6050395000000001,37,False
0.38650306748466257,8747,42,188,2,10,0.640036,31,True
0.3987730061349693,8787,42,18,2,4,0.2450755,40,False
0.4233128834355828,8717,42,252,7,8,0.50254975,None,False
0.4233128834355828,8739,42,398,6,6,0.1750825,28,False
0.38650306748466257,8703,42,306,4,2,0.68753125,11,True
0.4049079754601227,8686,42,393,7,9,0.45505450000000003,22,False
0.4171779141104294,8678,42,308,8,7,0.9150085000000001,36,True
0.39263803680981596,8740,42,159,7,7,0.8850115000000001,32,True
0.37423312883435583,8782,42,337,5,7,0.09009100000000002,33,True
0.4171779141104294,8709,42,214,5,5,0.9225077500000001,38,True
0.38650306748466257,8785,42,278,8,1,0.1350865,10,True
0.3558282208588957,8759,42,108,5,8,0.69753025,11,False
0.3987730061349693,8788,42,75,4,5,0.40755925000000004,12,True
0.3558282208588957,8738,42,143,2,3,0.5925407500000001,15,False
0.4233128834355828,8789,42,108,5,2,0.10009000000000001,21,False
0.3374233128834356,8538,42,341,5,2,0.7950205,38,False
0.34355828220858897,8624,42,313,9,4,0.7050295000000001,33,False
0.3987730061349693,8754,42,140,8,8,0.9125087500000001,18,True
0.2822085889570552,8804,42,87,7,10,0.007599250000000001,30,False
0.4110429447852761,8762,42,185,10,1,0.34756525000000005,11,False
0.39263803680981596,8690,42,292,9,5,0.8400160000000001,37,True
0.34355828220858897,8755,42,119,5,8,0.6925307500000001,36,False
0.19631901840490798,8805,42,169,5,7,0.23507650000000002,2,False
0.3987730061349693,8631,42,368,5,5,0.61253875,22,False
0.27607361963190186,8756,42,87,7,7,0.9450055,36,False
0.294478527607362,8802,42,147,9,9,0.1750825,5,False
0.3496932515337423,8777,42,295,8,5,0.39756025,7,True
0.37423312883435583,8774,42,60,7,1,0.6800320000000001,23,False
0.37423312883435583,8757,42,158,9,9,0.96750325,27,True
0.38650306748466257,8682,42,375,4,1,0.6350365,14,True
0.20245398773006135,8813,42,54,3,9,0.9825017500000001,2,True
0.25766871165644173,8812,42,70,2,3,0.49755025,4,True
0.31901840490797545,8811,42,73,4,3,0.3750625,5,False
0.3803680981595092,8808,42,213,6,9,0.13258675,37,True
0.39263803680981596,8798,42,325,6,10,0.15508450000000001,34,True
0.3558282208588957,8656,42,345,2,4,0.6900310000000001,13,False
0.27607361963190186,8795,42,33,6,3,0.9000100000000001,22,False
0.3803680981595092,8816,42,63,8,7,0.39756025,21,True
0.3803680981595092,8730,42,264,7,8,0.9775022500000001,34,True
0.3987730061349693,8803,42,67,10,5,0.48005200000000003,14,False
0.39263803680981596,8744,42,335,9,10,0.45005500000000004,22,False
0.4233128834355828,8769,42,189,3,6,0.44505550000000005,21,False
0.4110429447852761,8781,42,184,4,6,0.38756125,33,False
0.27607361963190186,8719,42,327,2,1,0.9550045,7,False
0.4049079754601227,8810,42,120,7,2,0.410059,10,False
0.4785276073619632,8773,42,246,3,2,0.240076,33,False
0.4049079754601227,8799,42,342,5,10,0.19758025,12,False
0.44785276073619634,8819,42,100,7,2,0.24257575,24,False
0.3987730061349693,8822,42,89,6,4,0.290071,15,False
0.3558282208588957,8772,42,184,10,10,0.6800320000000001,28,False
0.4294478527607362,8814,42,375,9,5,0.10009000000000001,31,False
0.4110429447852761,8797,42,180,3,6,0.5550445,38,True
0.17791411042944785,8829,42,341,3,3,0.9600040000000001,1,False
0.38650306748466257,8790,42,117,5,5,0.9725027500000001,30,True
0.32515337423312884,8793,42,77,4,4,0.8500150000000001,21,False
0.1901840490797546,8841,42,327,6,7,log2,26,True
0.38650306748466257,8794,42,390,3,10,0.43755625000000004,9,True
0.4294478527607362,8779,42,220,6,4,0.58754125,33,True
0.4049079754601227,8784,42,136,5,1,0.48255175000000006,40,False
0.37423312883435583,8807,42,82,4,3,0.9100090000000001,39,True
0.38650306748466257,8806,42,169,5,8,0.6950305000000001,15,True
0.3987730061349693,8815,42,155,10,9,0.39006100000000005,22,False
0.4294478527607362,8742,42,388,4,1,0.37256275,35,True
0.4601226993865031,8800,42,140,3,2,0.350065,21,False
0.3987730061349693,8792,42,317,7,10,0.5100490000000001,30,True
0.3987730061349693,8697,42,329,2,2,0.540046,17,False
0.37423312883435583,8845,42,70,6,10,0.14258575,25,True
0.38650306748466257,8736,42,394,9,8,0.48255175000000006,None,False
0.4049079754601227,8767,42,331,7,7,0.65253475,35,True
0.3987730061349693,8674,42,359,5,3,0.54254575,40,False
0.25153374233128833,8640,42,255,5,3,0.9775022500000001,25,False
0.4294478527607362,8825,42,262,5,1,0.16758325000000002,33,True
0.44785276073619634,8854,42,72,3,4,0.12508750000000002,19,False
0.38650306748466257,8827,42,76,10,1,0.8025197500000001,25,True
0.3558282208588957,8750,42,194,5,1,0.7200280000000001,15,False
0.3496932515337423,8823,42,91,10,7,0.70003,34,False
0.2822085889570552,8702,42,206,2,3,0.91750825,32,False
0.38650306748466257,8751,42,320,8,9,1.0,28,True
0.3803680981595092,8832,42,43,4,1,0.9575042500000001,31,True
0.32515337423312884,8715,42,261,4,6,0.870013,29,False
0.2085889570552147,8866,42,233,5,4,log2,11,False
0.3374233128834356,8749,42,291,8,9,0.7075292500000001,25,False
0.38650306748466257,8843,42,71,4,7,0.7300270000000001,40,True
0.44171779141104295,8856,42,37,7,2,0.38256175000000003,32,False
0.38650306748466257,8835,42,346,8,3,0.2250775,9,True
0.38650306748466257,8849,42,75,5,7,0.6675332500000001,25,True
0.294478527607362,8868,42,194,6,3,0.030097000000000002,9,True
0.4233128834355828,8818,42,262,6,3,0.33756625,39,True
0.3558282208588957,8766,42,325,9,10,0.6250375,12,False
0.3067484662576687,8869,42,293,8,10,0.03259675000000001,39,True
0.3803680981595092,8786,42,292,9,10,0.9775022500000001,15,True
0.37423312883435583,8874,42,245,6,7,0.06759325000000001,None,True
0.3987730061349693,8837,42,96,5,3,0.7625237500000001,15,True
0.37423312883435583,8852,42,153,3,2,0.35756425000000003,14,True
0.39263803680981596,8862,42,94,5,6,0.47255275,8,False
0.38650306748466257,8758,42,231,4,1,0.6050395000000001,17,False
0.4171779141104294,8801,42,223,8,5,0.5000500000000001,17,False
0.26993865030674846,8693,42,396,10,3,0.9100090000000001,10,False
0.4049079754601227,8876,42,72,6,7,0.440056,38,True
0.3312883435582822,8834,42,194,2,10,0.6750325,7,False
0.27607361963190186,8861,42,298,7,3,0.46755325000000003,5,True
0.32515337423312884,8887,42,31,7,5,0.04259575000000001,35,True
0.3558282208588957,8881,42,25,3,2,0.32756725000000003,20,True
0.39263803680981596,8853,42,153,6,8,0.610039,31,True
0.4294478527607362,8753,42,323,9,1,0.73752625,20,True
0.3987730061349693,8883,42,30,6,6,0.51754825,18,True
0.2883435582822086,8817,42,102,7,4,0.9525047500000001,31,False
0.3067484662576687,8880,42,335,5,4,0.10758925000000001,6,True
0.3496932515337423,8828,42,216,10,6,0.9575042500000001,9,True
0.36809815950920244,8770,42,312,6,9,0.6675332500000001,34,False
0.31901840490797545,8879,42,19,8,2,0.750025,29,False
0.3803680981595092,8840,42,94,4,6,0.760024,28,False
0.4171779141104294,8865,42,118,9,7,0.34256575,32,False
0.4171779141104294,8768,42,342,3,5,0.51754825,26,False
0.4171779141104294,8877,42,71,4,6,0.43755625000000004,38,False
0.43558282208588955,8831,42,325,10,9,0.31756825,31,False
0.3496932515337423,8878,42,86,9,1,0.7900210000000001,9,True
0.3803680981595092,8844,42,237,8,8,0.78252175,9,True
0.4171779141104294,8848,42,221,6,2,0.36006400000000005,34,True
0.4049079754601227,8857,42,333,9,8,0.3550645,38,True
0.20245398773006135,8892,42,225,10,8,0.870013,2,False
0.26380368098159507,8884,42,36,3,5,0.9575042500000001,13,False
0.2822085889570552,8636,42,351,10,2,0.930007,21,False
0.3987730061349693,8842,42,371,4,10,0.47255275,18,True
0.39263803680981596,8839,42,164,9,7,0.5950405000000001,31,False
0.37423312883435583,8905,42,17,8,6,0.55254475,21,False
0.24539877300613497,8864,42,63,2,4,0.99250075,28,False
0.36809815950920244,8889,42,91,6,7,0.8050195000000001,11,True
0.44171779141104295,8870,42,255,3,5,0.25507450000000004,13,False
0.4171779141104294,8899,42,183,8,8,0.1650835,32,False
0.4294478527607362,8838,42,158,6,4,0.5650435,28,False
0.4171779141104294,8897,42,61,8,3,0.6575342500000001,34,True
0.3987730061349693,8886,42,262,9,6,0.23757625000000002,19,True
0.4171779141104294,8901,42,169,4,3,0.14758525,11,False
0.3803680981595092,8860,42,103,8,3,0.99250075,37,True
0.294478527607362,8896,42,179,8,9,0.72252775,6,True
0.38650306748466257,8898,42,99,7,7,0.39256075,35,False
0.4171779141104294,8895,42,211,7,7,0.19508050000000002,22,False
0.4110429447852761,8833,42,309,9,8,0.440056,14,False
0.36809815950920244,8921,42,39,10,9,0.230077,19,False
0.26380368098159507,8872,42,243,9,7,0.9250075000000001,5,False
0.4110429447852761,8919,42,111,6,6,0.140086,36,True
0.4723926380368098,8847,42,377,3,2,0.1750825,34,False
0.39263803680981596,8900,42,212,4,7,0.36006400000000005,10,True
0.4171779141104294,8821,42,307,7,8,0.9500050000000001,20,True
0.3374233128834356,8904,42,50,8,4,0.9825017500000001,31,True
0.19631901840490798,8932,42,93,2,6,0.05009500000000001,2,True
0.3312883435582822,8893,42,100,4,2,0.96750325,10,True
0.3619631901840491,8873,42,271,10,5,0.73252675,8,True
0.4233128834355828,8907,42,195,5,8,0.20257975,23,False
0.4233128834355828,8916,42,90,5,2,0.18758125,15,False
0.2883435582822086,8727,42,283,10,4,0.930007,40,False
0.26993865030674846,8937,42,31,9,3,0.20257975,4,False
0.27607361963190186,8914,42,115,3,4,0.90750925,5,True
0.32515337423312884,8809,42,205,3,6,0.870013,36,False
0.3496932515337423,8930,42,313,4,9,0.0750925,17,True
0.4233128834355828,8894,42,260,5,9,0.4850515,15,True
0.3374233128834356,8938,42,147,8,3,0.12508750000000002,7,True
0.4171779141104294,8867,42,150,6,2,0.75752425,28,True
0.32515337423312884,8941,42,182,8,6,0.10009000000000001,6,True
0.4110429447852761,8911,42,167,6,5,0.3550645,38,True
0.31901840490797545,8933,42,153,5,9,0.31506850000000003,5,False
0.36809815950920244,8929,42,209,4,8,0.20757925000000002,12,True
0.3496932515337423,8830,42,228,2,7,0.750025,23,False
0.36809815950920244,8923,42,298,4,9,0.25507450000000004,7,False
0.4049079754601227,8944,42,168,9,9,0.110089,18,False
0.25766871165644173,8920,42,263,7,4,0.6900310000000001,4,False
0.36809815950920244,8948,42,316,6,8,0.05009500000000001,37,False
0.26380368098159507,8796,42,242,6,7,0.99250075,None,False
0.25766871165644173,8776,42,315,4,8,0.9400060000000001,27,False
0.4294478527607362,8882,42,143,6,3,0.88251175,32,True
0.4110429447852761,8824,42,396,9,3,0.7050295000000001,16,True
0.4171779141104294,8908,42,373,2,3,0.2150785,38,True
0.3803680981595092,8910,42,125,4,4,0.82251775,21,True
0.39263803680981596,8871,42,285,2,6,0.7175282500000001,35,True
0.3006134969325153,8858,42,203,8,10,0.8950105,40,False
0.37423312883435583,8952,42,55,10,3,0.37756225000000004,23,True
0.32515337423312884,8855,42,231,2,9,0.8050195000000001,18,False
0.4049079754601227,8903,42,351,5,2,0.23507650000000002,31,True
0.44171779141104295,8912,42,291,7,5,0.22257775000000002,26,False
0.43558282208588955,8885,42,248,5,1,0.44255575,40,True
0.38650306748466257,8913,42,159,5,4,0.6350365,27,True
0.34355828220858897,8955,42,53,2,7,0.60004,14,False
0.37423312883435583,8891,42,210,10,8,0.63753625,20,False
0.36809815950920244,8958,42,65,2,10,0.590041,33,True
0.36809815950920244,8851,42,245,10,5,0.64753525,38,False
0.2883435582822086,8906,42,137,5,8,0.89251075,13,False
0.3128834355828221,8971,42,84,9,5,0.022597750000000003,19,True
0.3987730061349693,8783,42,342,10,2,0.9750025000000001,29,True
0.27607361963190186,8947,42,48,2,4,0.880012,28,False
0.4049079754601227,8972,42,13,9,3,0.12758725,16,False
0.4110429447852761,8945,42,220,4,8,0.41505850000000005,36,True
0.3558282208588957,8970,42,97,10,7,0.1350865,32,True
0.26993865030674846,8966,42,148,6,1,0.79752025,4,True
0.3987730061349693,8953,42,278,2,10,0.290071,20,True
0.1901840490797546,8969,42,393,4,5,0.9850015000000001,1,True
0.4171779141104294,8875,42,368,8,6,0.66253375,32,True
0.39263803680981596,8954,42,65,10,2,0.9575042500000001,19,True
0.3619631901840491,8964,42,51,3,2,0.70003,11,False
0.4662576687116564,8968,42,143,10,5,0.13758625,29,False
0.4171779141104294,8917,42,153,7,2,0.760024,32,True
0.1901840490797546,8986,42,332,8,8,0.36006400000000005,1,True
0.3006134969325153,8909,42,146,3,3,0.8775122500000001,12,False
0.3312883435582822,8984,42,332,10,10,0.047595250000000006,27,True
0.4049079754601227,8836,42,350,4,5,0.5575442500000001,28,False
0.4233128834355828,8961,42,146,6,6,0.47005300000000005,38,True
0.4171779141104294,8820,42,385,8,1,0.48005200000000003,29,False
0.4171779141104294,8890,42,375,7,2,0.42255775,36,True
0.3374233128834356,8988,42,107,10,10,0.09759025000000002,8,True
0.3987730061349693,8989,42,18,9,6,0.38256175000000003,27,True
0.4539877300613497,8983,42,61,7,3,0.18008200000000002,38,False
0.44171779141104295,8934,42,180,7,2,0.5475452500000001,None,True
0.4171779141104294,8928,42,226,2,5,0.6175382500000001,40,True
0.26380368098159507,8942,42,350,5,6,0.9750025000000001,5,True
0.36809815950920244,8996,42,98,2,10,0.09759025000000002,39,True
0.18404907975460122,8999,42,329,10,6,0.6075392500000001,1,True
0.3803680981595092,8990,42,40,2,10,0.6250375,33,True
0.25766871165644173,8791,42,372,6,9,0.9350065000000001,32,False
0.4049079754601227,8982,42,288,8,3,0.09509050000000001,38,True
0.4171779141104294,8977,42,92,6,5,0.56254375,29,True
0.24539877300613497,8965,42,66,9,9,0.9725027500000001,37,False
0.3496932515337423,8974,42,70,9,9,0.6850315,29,False
0.3987730061349693,8967,42,184,8,8,0.5050495,17,True
0.3067484662576687,8998,42,207,6,1,0.230077,5,False
0.44785276073619634,8951,42,324,10,6,0.23507650000000002,16,False
0.3987730061349693,8991,42,130,5,9,0.34756525000000005,29,True
0.3803680981595092,9009,42,51,10,10,0.51754825,27,True
0.44171779141104295,8960,42,294,10,6,0.25007500000000005,36,False
0.3987730061349693,8950,42,113,2,2,0.9575042500000001,24,True
0.24539877300613497,8918,42,162,5,8,0.9950005000000001,17,False
0.2085889570552147,9012,42,321,10,3,0.22757725,3,True
0.3006134969325153,9001,42,51,3,8,0.7075292500000001,12,False
0.43558282208588955,8987,42,85,4,6,0.47505250000000004,20,False
0.34355828220858897,8985,42,200,7,5,0.61253875,7,True
0.3312883435582822,8924,42,150,4,4,0.82251775,None,False
0.3803680981595092,8925,42,358,6,10,0.47255275,30,False
0.4171779141104294,9016,42,44,8,4,0.3050695,31,True
0.4294478527607362,9007,42,69,6,6,0.45505450000000003,24,False
0.37423312883435583,9014,42,129,8,7,0.16758325000000002,37,True
0.36809815950920244,9010,42,173,8,8,0.290071,12,True
0.3067484662576687,8963,42,289,6,7,0.74752525,6,False
0.39263803680981596,8962,42,199,5,5,0.7275272500000001,17,True
0.2331288343558282,9027,42,16,10,5,0.220078,4,True
0.4171779141104294,8994,42,109,8,4,0.39756025,20,False
0.3374233128834356,9000,42,89,3,9,0.650035,22,False
0.4171779141104294,8975,42,273,5,8,0.320068,17,False
0.3987730061349693,8902,42,315,7,6,0.58754125,18,False
0.3803680981595092,8976,42,299,8,3,0.39756025,8,False
0.294478527607362,9029,42,19,9,5,0.5825417500000001,6,False
0.34355828220858897,8826,42,348,9,5,0.78252175,28,False
0.4294478527607362,8980,42,199,4,4,0.540046,15,True
0.27607361963190186,8956,42,148,10,10,0.93250675,16,False
0.32515337423312884,9003,42,335,3,4,0.39506050000000004,7,True
0.3619631901840491,9005,42,67,7,5,0.8250175000000001,14,False
0.26380368098159507,9039,42,43,10,5,0.190081,4,False
0.3312883435582822,9038,42,76,2,1,0.25257475,6,True
0.3374233128834356,9037,42,15,3,8,0.9350065000000001,26,True
0.4110429447852761,8978,42,202,3,6,0.47005300000000005,34,False
0.3803680981595092,8915,42,356,4,5,0.8300170000000001,15,True
0.20245398773006135,9042,42,184,4,3,0.9500050000000001,2,True
0.22085889570552147,9046,42,349,7,9,0.00259975,8,True
0.3619631901840491,9034,42,80,2,10,0.6950305000000001,32,True
0.2883435582822086,9008,42,133,9,9,0.820018,9,False
0.3987730061349693,8931,42,400,7,6,0.70003,28,True
0.3987730061349693,9019,42,250,2,9,0.3750625,39,True
0.3987730061349693,9006,42,340,8,9,0.30256975,10,False
0.3987730061349693,9035,42,397,4,4,0.08759125000000001,21,True
0.17791411042944785,9044,42,390,5,6,0.7350265,1,False
0.4539877300613497,9020,42,131,6,2,0.4350565,34,True
0.34355828220858897,9049,42,29,4,4,0.61253875,7,True
0.4049079754601227,9040,42,99,4,9,0.34756525000000005,32,False
0.3006134969325153,9025,42,225,8,5,0.6575342500000001,6,True
0.37423312883435583,9041,42,90,9,9,0.52754725,8,False
0.3803680981595092,9031,42,52,5,1,0.7675232500000001,33,True
0.4049079754601227,9054,42,36,8,8,0.170083,11,False
0.32515337423312884,8959,42,321,8,4,0.6900310000000001,8,False
0.4049079754601227,8935,42,277,9,3,0.8950105,20,True
0.2085889570552147,9056,42,255,5,5,0.14258575,3,True
0.3558282208588957,9043,42,324,8,10,0.1850815,10,True
0.3128834355828221,8946,42,268,10,10,0.7750225000000001,21,False
0.36809815950920244,9058,42,13,9,4,0.47505250000000004,21,True
0.3496932515337423,9002,42,277,5,4,0.57254275,7,False
0.3803680981595092,9028,42,188,8,2,0.270073,29,True
0.24539877300613497,8859,42,360,2,8,0.9600040000000001,14,False
0.3987730061349693,8992,42,248,7,1,0.54254575,14,True
0.25153374233128833,9069,42,50,8,6,0.1450855,4,True
0.34355828220858897,9015,42,79,9,6,0.8675132500000001,33,False
0.4049079754601227,9023,42,94,9,2,0.560044,14,False
0.31901840490797545,9004,42,95,9,2,0.78252175,28,False
0.3803680981595092,9026,42,179,5,1,0.5200480000000001,10,True
0.24539877300613497,8939,42,216,9,8,0.9875012500000001,31,False
0.3312883435582822,9061,42,122,10,7,0.31756825,6,True
0.31901840490797545,8888,42,356,7,8,0.8300170000000001,16,False
0.31901840490797545,9067,42,216,4,3,0.13758625,6,True
0.38650306748466257,8957,42,351,9,9,0.8600140000000001,None,True
0.3006134969325153,9053,42,182,8,8,0.4350565,5,True
0.4110429447852761,9064,42,186,4,4,0.04259575000000001,19,False
0.1901840490797546,9080,42,16,9,2,0.5850415,2,True
0.4601226993865031,9017,42,205,9,2,0.260074,35,False
0.3803680981595092,9077,42,118,3,7,0.025097500000000002,39,False
0.3619631901840491,9033,42,77,10,3,0.9975002500000001,18,True
0.3374233128834356,9018,42,96,4,1,0.7150285000000001,13,False
0.3987730061349693,9047,42,95,6,3,0.29757025000000004,13,False
0.2085889570552147,9063,42,219,7,10,0.73752625,2,False
0.4662576687116564,9024,42,208,8,4,0.25507450000000004,37,False
0.1901840490797546,9083,42,371,9,8,0.38256175000000003,1,False
0.3803680981595092,9075,42,289,8,8,0.10258975000000001,26,True
0.4049079754601227,9078,42,216,10,8,0.09259075000000001,13,False
0.3803680981595092,9088,42,361,3,4,0.047595250000000006,11,False
0.3803680981595092,9074,42,206,4,4,0.21007900000000002,12,True
0.4294478527607362,9072,42,293,8,2,0.06509350000000001,24,False
0.34355828220858897,8927,42,260,10,5,0.8125187500000001,28,False
0.4294478527607362,9070,42,137,7,2,0.19508050000000002,22,False
0.3987730061349693,8981,42,362,2,7,0.7275272500000001,24,True
0.4049079754601227,9094,42,33,8,5,0.40755925000000004,21,False
0.3312883435582822,8922,42,275,2,4,0.7800220000000001,31,False
0.37423312883435583,9022,42,163,10,5,0.9250075000000001,25,True
0.3496932515337423,8993,42,231,2,8,0.69753025,35,False
0.3496932515337423,9084,42,105,2,4,0.8350165,8,True
0.3006134969325153,8846,42,340,4,1,0.8625137500000001,16,False
0.26993865030674846,9104,42,390,4,4,0.00259975,33,False
0.36809815950920244,9090,42,73,9,8,0.920008,31,True
0.3803680981595092,9095,42,138,6,1,0.18258175000000001,13,True
0.39263803680981596,9085,42,91,5,8,0.8300170000000001,31,True
0.4049079754601227,8973,42,222,6,3,0.62753725,27,False
0.38650306748466257,9052,42,191,10,8,0.6325367500000001,38,True
0.3803680981595092,9096,42,258,7,10,0.10258975000000001,23,False
0.39263803680981596,8997,42,239,3,2,0.8875112500000001,14,True
0.4171779141104294,9107,42,35,10,4,0.37256275,38,True
0.3312883435582822,9111,42,23,6,7,0.9525047500000001,22,True
0.4049079754601227,9030,42,167,5,2,0.7400260000000001,31,True
0.3987730061349693,9108,42,269,10,5,0.07259275000000001,20,True
0.39263803680981596,9062,42,196,3,8,0.6425357500000001,35,True
0.3619631901840491,9065,42,293,2,7,0.5800420000000001,8,True
0.4049079754601227,9048,42,215,7,6,0.37006300000000003,27,False
0.43558282208588955,9093,42,151,9,10,0.42255775,18,False
0.3496932515337423,9120,42,295,3,8,0.020098,29,False
0.3374233128834356,9116,42,321,3,10,0.07259275000000001,8,True
0.3496932515337423,8936,42,271,8,2,0.7850215,26,False
0.4233128834355828,9036,42,357,10,6,0.5075492500000001,40,True
0.3619631901840491,9102,42,91,2,10,0.7525247500000001,17,True
0.44785276073619634,9079,42,192,5,1,0.2250775,37,False
0.39263803680981596,9055,42,175,7,1,0.5650435,22,True
0.4171779141104294,9032,42,376,9,8,0.36506350000000004,18,False
0.36809815950920244,9110,42,69,4,6,0.6950305000000001,32,True
0.22699386503067484,9123,42,111,4,3,0.40255975000000005,3,False
0.24539877300613497,9131,42,277,7,5,0.007599250000000001,7,False
0.3374233128834356,9130,42,16,3,10,0.41755825,8,True
0.25153374233128833,8850,42,370,5,5,0.9775022500000001,33,False
0.38650306748466257,9109,42,90,10,4,0.48005200000000003,10,False
0.3558282208588957,9135,42,30,6,7,0.20757925000000002,38,True
0.2085889570552147,9134,42,378,9,7,0.12758725,3,True
0.3496932515337423,8949,42,384,9,1,0.69753025,12,False
0.294478527607362,9066,42,98,8,6,0.9250075000000001,21,False
0.4110429447852761,8943,42,342,10,2,0.94250575,40,True
0.4171779141104294,9059,42,389,8,1,0.25257475,28,True
0.43558282208588955,9100,42,364,6,2,0.13758625,38,True
0.32515337423312884,9142,42,234,2,9,0.030097000000000002,19,True
0.3006134969325153,9136,42,247,3,7,0.18008200000000002,5,True
0.2392638036809816,9117,42,324,6,6,0.7625237500000001,3,True
0.294478527607362,9138,42,11,8,9,0.8350165,38,False
0.3803680981595092,9128,42,115,8,4,0.34256575,9,True
0.4110429447852761,9099,42,266,10,5,0.2450755,11,False
0.44785276073619634,9081,42,328,5,2,0.26757325000000004,35,True
0.4233128834355828,9106,42,355,7,4,0.170083,36,True
0.3803680981595092,9141,42,79,3,10,0.24757525000000002,34,True
0.34355828220858897,9105,42,114,3,9,0.640036,12,False
0.37423312883435583,9021,42,185,4,2,0.65253475,22,False
0.3374233128834356,8863,42,396,8,2,0.7775222500000001,31,False
0.4049079754601227,9011,42,284,4,2,0.460054,24,False
0.26993865030674846,8979,42,335,3,4,0.9600040000000001,9,False
0.3619631901840491,9126,42,41,3,1,0.5200480000000001,38,False
0.4294478527607362,9145,42,28,8,1,0.6200380000000001,32,True
0.24539877300613497,8926,42,382,4,9,0.9750025000000001,18,False
0.26993865030674846,9154,42,127,3,10,0.51754825,4,True
0.4110429447852761,9151,42,287,6,3,0.06509350000000001,None,True
0.3558282208588957,9112,42,188,5,5,0.55254475,8,False
0.4662576687116564,9060,42,389,5,7,0.3450655,16,False
0.44785276073619634,9051,42,341,10,5,0.58754125,26,True
0.2883435582822086,9098,42,128,6,9,0.880012,22,False
0.3619631901840491,9164,42,29,7,5,0.31256875,27,True
0.4049079754601227,9132,42,399,3,5,0.15508450000000001,40,True
0.3128834355828221,9101,42,131,9,10,0.8600140000000001,20,False
0.38650306748466257,9158,42,188,4,7,0.190081,20,True
0.4171779141104294,9113,42,232,5,5,0.5000500000000001,16,True
0.4110429447852761,9050,42,337,7,9,0.51254875,26,False
0.39263803680981596,9157,42,147,5,9,0.33256675,8,False
0.37423312883435583,9147,42,138,7,7,0.5475452500000001,11,True
0.44785276073619634,9165,42,121,3,3,0.10258975000000001,32,True
0.4049079754601227,8995,42,352,3,3,0.8175182500000001,30,True
0.3558282208588957,9143,42,307,8,4,0.34256575,6,False
0.39263803680981596,9167,42,213,4,7,0.140086,27,True
0.4171779141104294,9156,42,189,4,7,0.3850615,26,True
0.18404907975460122,9178,42,346,9,10,0.12008800000000001,1,True
0.43558282208588955,9170,42,88,5,2,0.17758225,12,False
0.25766871165644173,9139,42,363,9,6,0.6700330000000001,4,False
0.4171779141104294,9159,42,353,3,8,0.11258875000000002,37,False
