accuracy,iteration,time,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.4601226993865031,133,483.08677554130554,42,323,4,10,0.9750025000000001,36,True
0.50920245398773,155,240.43881154060364,42,223,4,3,0.25007500000000005,35,False
0.4662576687116564,174,62.55782961845398,42,51,3,3,0.4850515,24,True
0.24539877300613497,184,5.313715696334839,42,48,8,7,0.48005200000000003,2,True
0.4785276073619632,175,72.87864923477173,42,111,9,9,0.22757725,38,False
0.4723926380368098,152,319.53509068489075,42,204,6,2,0.65253475,19,True
0.4662576687116564,188,17.80962038040161,42,17,7,6,0.5250475,27,True
0.4723926380368098,178,92.5807945728302,42,290,9,10,0.110089,28,False
0.4785276073619632,179,86.85297179222107,42,311,4,1,0.06509350000000001,40,True
0.26380368098159507,191,1.2884581089019775,42,78,7,6,0.01759825,5,True
0.4294478527607362,182,87.2048499584198,42,155,5,10,0.34006600000000003,27,True
0.3128834355828221,183,116.22353649139404,42,233,10,2,0.6450355000000001,4,False
0.4601226993865031,187,111.14970016479492,42,183,5,7,0.3450655,12,True
0.294478527607362,56,1232.1647906303406,42,396,5,5,0.9775022500000001,21,False
0.5214723926380368,171,212.5486924648285,42,154,5,1,0.3050695,32,False
0.3312883435582822,192,89.82213139533997,42,38,8,10,0.9475052500000001,22,False
0.4294478527607362,196,22.517799615859985,42,74,4,5,0.12258775000000001,29,True
0.3006134969325153,139,617.1190822124481,42,360,8,4,0.8675132500000001,8,False
0.44171779141104295,145,571.4720692634583,42,373,9,10,0.590041,40,False
0.294478527607362,193,100.50551867485046,42,400,7,10,0.660034,3,True
0.48466257668711654,180,226.66570925712585,42,237,2,5,0.43755625000000004,40,True
0.43558282208588955,203,9.148798704147339,42,12,5,6,0.36256375,34,True
0.17791411042944785,195,96.91835021972656,42,365,6,5,0.96750325,2,False
0.4662576687116564,204,34.66937851905823,42,29,7,4,0.31506850000000003,22,False
0.4662576687116564,181,284.94455218315125,42,213,4,4,0.8350165,10,True
0.39263803680981596,199,109.36768913269043,42,366,7,6,0.37256275,5,True
